,id_stable,Date,Content,ContentClean,Labels,label_sent,y_sent,label_stance,y_stance,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
964,50428,2021-10-25 23:21:17+00:00,"You're actually spreading propaganda for human trafficking for the dictator of Belarus. Have you lost your mind? You are supporting an orchestrated human traffic. According to all statistics in EU countries, iraqi and Afghani men have the highest rejection rate for asylum. https://t.co/fB0Zac4oSF","You're actually spreading propaganda for human trafficking for the dictator of Belarus. Have you lost your mind? You are supporting an orchestrated human traffic. According to all statistics in EU countries, iraqi and Afghani men have the highest rejection rate for asylum.",angry / agree,angry,1,agree,2,8,0.029090909090909,EU,https://t.co/fB0Zac4oSF,,Your mom's ass,0,0,0,0,No hashtags,no
965,67316,2021-09-22 19:45:26+00:00,"USA: In congressional testimony, DHS @SecMayorkas finally revealed the percentage of #SIV holders among Afghan evacuees who made it onto US soil: A shockingly low ~three percent. #ProtectLinguists https://t.co/0UiniVJjuo","USA: In congressional testimony, DHS finally revealed the percentage of #SIV holders among Afghan evacuees who made it onto US soil: A shockingly low ~three percent. #ProtectLinguists",surprise / neutral,surprise,2,neutral,0,16,0.0855614973262032,"USA:, DHS, #SIV, US, A",https://t.co/0UiniVJjuo,@SecMayorkas,Worldwide,1,5,3,0,"['SIV', 'ProtectLinguists']",no
966,43302,2021-11-17 14:27:15+00:00,"@RichardLittell7 @PWesterner @KING5Seattle All Afghan refugees are vetted extensively before being granted access and refuge into our communities. They are not unlawful, they followed a process after fleeing their home. The United States assisted them and gave them access, they’re legally allowed to be here.","All Afghan refugees are vetted extensively before being granted access and refuge into our communities. They are not unlawful, they followed a process after fleeing their home. The United States assisted them and gave them access, they’re legally allowed to be here.",disgust / agree,disgust,1,agree,2,6,0.0220588235294117,,,"@RichardLittell7, @PWesterner, @KING5Seattle",United States,0,0,0,0,No hashtags,no
967,106741,2021-08-28 11:02:08+00:00,Are @duponline worried England will treat them like the Afghanistan translators and staff and get left behind?,Are worried England will treat them like the Afghanistan translators and staff and get left behind?,disgust / agree,disgust,1,agree,2,3,0.0297029702970297,,,@duponline,Ireland,1,0,1,0,No hashtags,no
968,53478,2021-10-18 06:51:55+00:00,"KABUL: Zebulon Simantov, Afghanistan’s last Jew, who fled the Taliban’s rule last month, is en route to Israel.
#Israel #Afghanistan #Taliban #Kabul  https://t.co/wVlB2bqjaY","KABUL: Zebulon Simantov, Afghanistan’s last Jew, who fled the Taliban’s rule last month, is en route to Israel. #Israel #Afghanistan #Taliban #Kabul",happy / neutral,happy,2,neutral,0,15,0.0993377483443708,KABUL:,https://t.co/wVlB2bqjaY,,English-speaking,0,4,8,0,"['Israel', 'Afghanistan', 'Taliban', 'Kabul']",no
969,33695,2021-12-16 14:54:00+00:00,"Loving Well This Christmas Season-- Day 4 of 5-- Show Compassion. ❤️ Let us help your church/org mobilize to help Afghan refugees, or give to our Refugee Response Fund-
📩https://t.co/kX2CefLBAb
💵https://t.co/9OfuY59b2Q

#afghanrefugees #afghanistan #refugees https://t.co/hbTMs67XBS","Loving Well This Christmas Season-- Day 4 of 5-- Show Compassion. ❤️ Let us help your church/org mobilize to help Afghan refugees, or give to our Refugee Response Fund- 📩 💵 #afghanrefugees #afghanistan #refugees",plea - happy / agree,plea - happy,2,agree,2,13,0.0601851851851851,,"https://t.co/kX2CefLBAb, https://t.co/9OfuY59b2Q, https://t.co/hbTMs67XBS",,"Indianapolis, IN",0,0,0,0,"['afghanrefugees', 'afghanistan', 'refugees']",no
970,190602,2021-06-20 03:01:00+00:00,"Rohangias r not refugee,are criminals and murders of Hindus and Budhist.
Similarly Bangladeshi in India are not refugee.
Hindus (sikhs) from Bangladesh, Pakistan, Afghanistan once a homeland of Hindus, are refugees.
We should help hindu ( Sikh) refugee.
#WorldRefugeeDay
#CAA","Rohangias r not refugee,are criminals and murders of Hindus and Budhist. Similarly Bangladeshi in India are not refugee. Hindus (sikhs) from Bangladesh, Pakistan, Afghanistan once a homeland of Hindus, are refugees. We should help hindu ( Sikh) refugee. #WorldRefugeeDay #CAA",plea - disgust / agree,plea - disgust,1,agree,2,19,0.069090909090909,,,,English-speaking,0,0,0,0,"['WorldRefugeeDay', 'CAA']",no
971,88388,2021-09-05 04:52:58+00:00,"Jim Acosta calls Tucker Carlson ""human manure spreader"" over Afghan refugee conspiracy theory https://t.co/FZUD1DSCYA I feel for Duckworth having lost her legs in Service, but that doesn't make her an expert on anything. It perhaps gains a lot of sympathetic listening.","Jim Acosta calls Tucker Carlson ""human manure spreader"" over Afghan refugee conspiracy theory I feel for Duckworth having lost her legs in Service, but that doesn't make her an expert on anything. It perhaps gains a lot of sympathetic listening.",disgust / neutral,disgust,1,neutral,0,9,0.0364372469635627,I,https://t.co/FZUD1DSCYA,,English-speaking,0,0,0,0,No hashtags,no
972,108692,2021-08-27 17:59:54+00:00,"@JoyceWhiteVance I was a refugee. Our family was taken to Arkansas and then to Dallas. That’s why I’m a faithful Cowboys fan. I grew up&amp; joined the Army, became a cop &amp; thankful this Country gave us a chance to be part of America.  Afghan refugees will do the same. Trust me, they will give back.","I was a refugee. Our family was taken to Arkansas and then to Dallas. That’s why I’m a faithful Cowboys fan. I grew up& joined the Army, became a cop & thankful this Country gave us a chance to be part of America. Afghan refugees will do the same. Trust me, they will give back.",hopeful / agree,hopeful,2,agree,2,13,0.0449826989619377,"I, I",,@JoyceWhiteVance,"NorCal, CA",2,9,48,1,No hashtags,no
973,76026,2021-09-14 14:46:59+00:00,"“How to file for humanitarian parole (admission to the U.S.) for qualifying Afghans” 

https://t.co/ztzF4DOTnD https://t.co/wTck8Hr6Qq",“How to file for humanitarian parole (admission to the U.S.) for qualifying Afghans”,neutral / neutral,neutral,0,neutral,0,4,0.0444444444444444,U.S.),"https://t.co/ztzF4DOTnD, https://t.co/wTck8Hr6Qq",,"Jacksonville, FL",2,9,10,0,No hashtags,no
974,133339,2021-08-21 00:20:40+00:00,"“If there were Afghans who had assisted coalition partners during the mission that also met the criteria for our humanitarian resettlement program, I think we should be prepared to consider such an arrangement,"" the minister said. https://t.co/py8K7u9SHG","“If there were Afghans who had assisted coalition partners during the mission that also met the criteria for our humanitarian resettlement program, I think we should be prepared to consider such an arrangement,"" the minister said.",happy / neutral,happy,2,neutral,0,3,0.0129310344827586,I,https://t.co/py8K7u9SHG,,Everywhere,0,1,1,0,No hashtags,no
975,74534,2021-09-15 18:01:58+00:00,@SecBlinken @StateDept #sivsleftbehaind 95% Afghan SIV applicants are left behind,#sivsleftbehaind 95% Afghan SIV applicants are left behind,disgust / agree,disgust,1,agree,2,4,0.064516129032258,SIV,,"@SecBlinken, @StateDept",Afghanistan,0,0,0,0,['sivsleftbehaind'],no
976,141728,2021-08-19 09:18:21+00:00,Bespoke resettlement route for Afghan refugees https://t.co/P5mHTk3XHH,Bespoke resettlement route for Afghan refugees,neutral / neutral,neutral,0,neutral,0,2,0.0416666666666666,,https://t.co/P5mHTk3XHH,,"London, England",0,0,0,0,No hashtags,no
977,129494,2021-08-22 03:40:08+00:00,"@SecBlinken I am glad you realized that it's inhumane to use Museveni a despot president ofUganda who terrorizes his own people in this relocation process of our fellow global citizens from Afghanistan.Terrorism, global pandemics and refugees issues are Museveni’s games. #freeFredLumbuye https://t.co/TGGoirEbSV","I am glad you realized that it's inhumane to use Museveni a despot president ofUganda who terrorizes his own people in this relocation process of our fellow global citizens from Afghanistan.Terrorism, global pandemics and refugees issues are Museveni’s games. #freeFredLumbuye",happy / neutral,happy,2,neutral,0,8,0.0285714285714285,I,https://t.co/TGGoirEbSV,@SecBlinken,English-speaking,0,1,0,0,['freeFredLumbuye'],no
978,45080,2021-11-11 11:45:15+00:00,"Speaking as a graduate of a major UK university and an ally of #Afghan law students, I hope that these institutions that have given so much learning to the world will show an equal measure of humanity to refugee scholars who deserve better than this. #Afghanistan #Chevening https://t.co/bjvXfdvQpm","Speaking as a graduate of a major UK university and an ally of #Afghan law students, I hope that these institutions that have given so much learning to the world will show an equal measure of humanity to refugee scholars who deserve better than this. #Afghanistan #Chevening",plea - hopeful / agree,plea - hopeful,2,agree,2,7,0.0253623188405797,"UK, I",https://t.co/bjvXfdvQpm,,English-speaking,0,2,3,0,"['Afghan', 'Afghanistan', 'Chevening']",no
979,8072,2022-03-19 00:57:36+00:00,"@Lindner_cls @Paddyboy813 @joncoopertweets Biden got us out of Afghan after TFG signed THE surrender to the Taliban, released 5,000 Taliban, told them when to be ready to attack by giving them a timeline. Oh he also dropped our troop count and stopped interviews for translators VISAs 

https://t.co/4alBiRWy6P","Biden got us out of Afghan after TFG signed THE surrender to the Taliban, released 5,000 Taliban, told them when to be ready to attack by giving them a timeline. Oh he also dropped our troop count and stopped interviews for translators VISAs",disgust / neutral,disgust,1,neutral,0,15,0.0597609561752988,"TFG, THE",https://t.co/4alBiRWy6P,"@Lindner_cls, @Paddyboy813, @joncoopertweets","Worthington, OH",2,0,2,0,No hashtags,no
980,121149,2021-08-24 14:32:12+00:00,@DHSimon529 Well the problem was that there was a void to begin with (which was a 20 year failure!) And I mentioned above there seems to have been an abject failure by not taking into consideration how fast the taliban were advancing. Non Afghans and SIV's should of been moved months ago,Well the problem was that there was a void to begin with (which was a 20 year failure!) And I mentioned above there seems to have been an abject failure by not taking into consideration how fast the taliban were advancing. Non Afghans and SIV's should of been moved months ago,disgust / agree,disgust,1,agree,2,8,0.0287769784172661,I,,@DHSimon529,English-speaking,1,0,0,0,No hashtags,no
981,28098,2022-01-09 14:36:01+00:00,Afghan refugees in 🇮🇩 have lived in limbo for a decade and need to be resettled immediately. UNHR as “the guardian of the 1951 Conv and 1967 Pro” must take effective measures to resettle Afghan refugees. #HelpRefugees_Indonesia @Refugees @CitImmCanada @UNRefugeesUK @ausgov,Afghan refugees in 🇮🇩 have lived in limbo for a decade and need to be resettled immediately. UNHR as “the guardian of the 1951 Conv and 1967 Pro” must take effective measures to resettle Afghan refugees. #HelpRefugees_Indonesia,plea - disgust / agree,plea - disgust,1,agree,2,11,0.0468085106382978,UNHR,,"@Refugees, @CitImmCanada, @UNRefugeesUK, @ausgov",English-speaking,0,0,0,0,['HelpRefugees_Indonesia'],no
982,167467,2021-08-16 06:13:35+00:00,@ParkerMolloy It's a shame asylum can't be given to every woman and child in Afghanistan and the borders sealed so those medieval a**holes would die out.,It's a shame asylum can't be given to every woman and child in Afghanistan and the borders sealed so those medieval a**holes would die out.,angry / agree,angry,1,agree,2,2,0.0141843971631205,,,@ParkerMolloy,English-speaking,0,0,1,0,No hashtags,no
983,140663,2021-08-19 13:36:01+00:00,"Yes relocation them

BUT-NOT TO USA

Relocate to SAFE MUSLIM COUNTRY-Close to Afghan

WHY DIDNT REPS ASK VOTERS Opinion?

⁦@chiproytx⁩ ⁦@RepKevinBrady⁩ ⁦@RepMcCaul⁩ ⁦@RonnyJacksonTX⁩ ⁦⁦@RepBrianBabin⁩ ⁦@Bethvanduyne⁩  https://t.co/BBBKred1OY",Yes relocation them BUT-NOT TO USA Relocate to SAFE MUSLIM COUNTRY-Close to Afghan WHY DIDNT REPS ASK VOTERS Opinion? ⁦ ⁦ ⁦ ⁦ ⁦⁦ ⁦,angry / disagree,angry,1,disagree,1,54,0.3776223776223776,"TO, SAFE, MUSLIM, DIDNT, REPS, ASK, VOTERS",https://t.co/BBBKred1OY,"@chiproytx⁩, @RepKevinBrady⁩, @RepMcCaul⁩, @RonnyJacksonTX⁩, @RepBrianBabin⁩, @Bethvanduyne⁩",Texas,0,0,0,0,No hashtags,no
984,195927,2021-04-13 06:45:36+00:00,"@laalaakhaan @aneelakhaled I like your second screenshot which says mass exodus refers to ""when everyone leaves at the same time""
So instead of arguing with me, you should be asking @aneelakhaled that by this term does she mean ""Every Afghan refugee left for Peshawar at the same time""?","I like your second screenshot which says mass exodus refers to ""when everyone leaves at the same time"" So instead of arguing with me, you should be asking that by this term does she mean ""Every Afghan refugee left for Peshawar at the same time""?",neutral / neutral,neutral,0,neutral,0,5,0.0199203187250996,I,,"@laalaakhaan, @aneelakhaled, @aneelakhaled","Peshawar, Pakistan",1,0,0,0,No hashtags,no
985,198633,2021-01-07 11:35:28+00:00,"“It's really important for us to keep our neighborhood clean; many families with small children are living here.” 

The Afghan asylum-seeking father volunteering in a litter collection effort around Vathy camp on Samos island echoes a basic human need of all people. https://t.co/Me3WqZcMPg",“It's really important for us to keep our neighborhood clean; many families with small children are living here.” The Afghan asylum-seeking father volunteering in a litter collection effort around Vathy camp on Samos island echoes a basic human need of all people.,happy / neutral,happy,2,neutral,0,5,0.0186567164179104,,https://t.co/Me3WqZcMPg,,Greece,0,19,40,3,No hashtags,no
986,14492,2022-02-27 12:58:54+00:00,"@BBCNews 
You’ve been precise on pronunciation of Kyiv.

Can you now be precise about refugees.

It is NOT just a “migration crisis” (R4 BH)

It IS more a “refugee crisis”. 

It’s important to distinguish reason for seeking safety.

Same was true for Afghans.

#r4today #wato",You’ve been precise on pronunciation of Kyiv. Can you now be precise about refugees. It is NOT just a “migration crisis” (R4 BH) It IS more a “refugee crisis”. It’s important to distinguish reason for seeking safety. Same was true for Afghans. #r4today #wato,disgust / na,disgust,1,na,0,16,0.0597014925373134,"NOT, (R4, IS",,@BBCNews,Bristol (previously Sinope),0,0,0,0,"['r4today', 'wato']",no
