,id_stable,ContentClean,y_sent
1087,55624,"The Des Moines field office of the U.S. Committee for Refugee and Immigrants has dedicated its third annual ""Welcoming Iowa"" benefit on Oct. 14 towards helping Afghan evacuees expected to resettle in Iowa and other refugees.",2
1088,102185,I really am uncomfortable about this and especially equating to the Ghurkas Intergrate with army units after vetting. But I don't believe that the ANA Commandos mmm no Afghan special forces commandos 'could fight for British like Gurkhas',1
1089,8513,"When #Afghanistan fell, I was flooded with memories of covering the war. I was grateful to be part of a project to help resettle one of my dear friends who had helped me with logistics as I reported across the country.",2
1090,61342,"Finally official: The funding bill passed by the Senate & House today will make all Afghan evacuees eligible for the same resettlement assistance as refugees, including job placement services, English instruction, access to public benefits, etc.",2
1091,173495,Five years ago ⁦ revealed that asylum seeking children that had arrived alone from Afghanistan were being sent back to untold danger when they turned 18. Can ⁦ guarantee that isn’t still happening? (⁦,0
1092,111151,"Come on man, we know where he’s hiding. The real question is…. Where’s the 100,000 Afghani’s that he claimed to relocate….. are the vetted?",0
1093,47924,"I am shocked that after Biden gave Afghanistan to the Taliban and imported tens of thousand of unvetted refugees, we now have threats of terrorism in just a couple of months",0
1094,162911,🙏🏻 🙏🏻 🙏🏻 #Afghanistan… 📷 Steve McCurry’s 1985 portrait of Afghan refugee Sharbat Gula that had not end up on the cover of the National Geographic #AfghanWomen,1
1095,38060,Can you provide the page # of the bill that requires those flown here to be “allies” who fought for US? You can’t because it doesn’t exist. You don’t even have to be from Afghanistan. No rules. No reqs. No vetting. No conditions. No limits. (Hence the admission of sex offenders).,0
1096,105950,"Yesterday we got more sympathy and respect from an Afghan refugee than white people who live on Capitol Hill. Yesterday, white people looked Kaloni Bolton's mother in the eyes and said ""I don't appreciate your approach. A white woman said ""I'm just here to enjoy ice cream.""",0
1097,35785,‘The enormity of the task is not lost on me’: Minister on Afghan resettlement goal,1
1098,131370,They were vetted. Elsewhere. In Afghanistan. To work with Americans.,0
1099,124207,"Those evacuees are vetted. They are the people who helped us in Afghanistan, and will pay with their lives if they can't leave. It will be a cold day in hell before I EVER vote for you for Senator from Ohio. I'd take Frank Jackson for the seat before you.",0
1100,196779,"Humbled and honoured to join refugee women activists, advocates & govt leaders from Afghanistan, Mali, Rwanda & Syria to discuss what hampers women’s access to #humanitarian services & what we must do to fix now! #NoExcuses #CSW65",2
1101,6190,"#Oscars2022 | #Encanto defeated a diverse field — Afghan refugee documentary Flee, Pixar's Italy-set coming-of-age tale Luca, futuristic family comedy The Mitchells vs. the Machines, and Disney's fantasy adventure Raya and the Last Dragon",1
1102,135888,BREAKING: Epping Forest District Council is set to offer two family-sized homes to the Government for the Afghan refugee relocation programme. The homes would be for Locally Employed Staff who worked for the UK and risked their lives alongside British troops in Afghanistan.,2
1103,140587,"Nobody cares, because refugees were a huge source for Pakistanis to dip into the Afghan Refugee funds.",0
1104,154667,Taliban spokesman reiterates ‘amnesty’ for all translators who worked for the Americans + allies in #afghanistan “No one will come after them”.,2
1105,88879,Join us on Wednesday on Zoom at 8pm in Solidarity with hundreds of asylum seekers from Afghanistan in Direct Provision. Sign up at,1
1106,110311,"This guys claims the only reason the administration would want to evacuate ""unvetted"" Afghans to the US is to ""pump"" refugees into the heartland. One could argue they're refugees but Afghans who worked with and helped US forces aren't unvetted.",0
1107,165576,"If an Afghani immigrant leaving a war torn nation is in your personal JOB POOL, please get off Twitter immediately and improve your skill set. #stoptellingonyourself",0
1108,142097,"Let them not hurt the kids, what's their fault. They don't even know what happens with them. Hope all world leader get the island & establish all people of Afghanistan who wants refugee.with the help of all world citizens. The world has a lot of islands.",0
1109,173026,"We are not able to go back to Afghanistan. We were interpreter and Taliban are our enamy. Second .,in India we have no condition of life, Because we were translators, we can't even give CV a job. They hate us translators.I have not paid rent for four months. Why?",0
1110,190781,Trump immigration czar Stephen Miller says Afghan translators who face death for helping US forces should stay there to 'help rebuild' the country,0
1111,17741,Hope the evacuation flights restart from #Afghanistan. Thousands of SIV holders left behind in Afghanistan. 😢😢😢,0
1112,110258,"(Dem) NH Rep Chris Pappas led 63 lawmakers, pleading w U.S. Sec of State Antony Blinken: Help LGBTQ Afghans leave their country. They called on U. S. State Dept to extend recently announced refugee admissions program to LGBTQ Afghans.",2
1113,112488,“It’s nice that ⁦ has found a good cause for their struggling #business model.” #refugee #afghanistan #airbnb #tourism #travel,2
1114,37197,Republicans promised to resettle Afghans!,2
1115,60969,"I would like to note, ALL RINO'S VOTING FOR ANY OF THIS DEBT, INCLUDING THE FUNDING THE GOVERNMENT ALONG WITH BILLIONS FOR ALL THE UNVETTED AFGHANS WHO WEREN'T THE TRANSLATORS.",0
1116,44394,"Thank you, Joe for our refugee crisis on the Mexican border, for increasing our taxes, the inflation, pulling out of Afghanistan too soon without a plan B. Just thanks for everything! Also, your son is a peach- you must be so proud 👏 🥲 🥰",0
1117,63173,"If you want to do something to help, please consider donating to who are working to provide resettlement assistance to 150 Afghan refugees. We can’t change the whole world but we can change their world.",2
1118,144428,No one is vetting all these so called Afghan refugees. I'm waiting to see an air force jet blow up while taking off.,0
1119,169320,"On top of that, it was the Saudi's who financed the 2000 extremist islam maddrasa's in northern pakistan that brainwashed thousands of refugee Afghani children during the Soviet occupation and turned them INTO the Taliban, which means ""the students"" btw",0
1120,121863,"Greece claims to have built a 40 km fence along its border w/Turkey, to deter refugees from entering Europe. Events in Afghanistan have alarmed EU that 2015 refugee crisis will repeat, when million people fled from violence from Middle East & beyond crossed Mediterranean Sea.",1
1121,112172,"We must also be unequivocal in welcoming refugees and asylum-seekers. I will continue to advocate strongly for the ALLIES Act which would authorize an additional 8,000 Afghan Special Immigrant Visas — covering all potentially eligible applicants currently in the pipeline.",2
