,id_stable,Date,ContentClean
668,128734,2021-08-22 12:13:23+00:00,Just off call with who has been so supportive in my fight to get support to my interpreters family. really interesting to note that if you need help in Afghanistan you have to ring a number in london How the hell can a refugee family afford an international call
70,96067,2021-09-01 15:56:09+00:00,The State Department announced a list of 19 cities where Afghan refugees on Special Immigrant Visas can resettle. None of the cities are in Vermont.
275,29555,2022-01-03 18:14:51+00:00,I live in a country on earth whose system and government are completely destroyed. Educated and professional people are in danger of death at any moment. Some incompetent people determine our destiny. #Afghanistan
248,61592,2021-09-30 16:33:54+00:00,"‘Fiscal insanity’ ? Inmates running the asylum. Why does Public Initiative require his approval? He approves of us spending that much on Afghanistan alone, but doesn't approve of spending that much on our own domestic development? ???"
122,140781,2021-08-19 13:13:18+00:00,So devastated to see this. increase Australian refugee intake from Afghanistan! Bring more of Afghan women here!
124,182930,2021-07-24 08:50:20+00:00,"""While many, though not all, Afghan interpreters qualify for a complicated and years-long process known as the Special Immigrant Visa (SIV), the process was hopelessly backlogged prior to 2016 and has been brought to a grinding halt since."""
788,94749,2021-09-02 01:23:04+00:00,Unlimited money and people. Greatest power in the world. Biden is a traitor. Thousands of Afghans Not helpers or translators brought here. Why? Lie open borders. Wake up. America being taken down. Biden is a liar. Years of lying.
765,40500,2021-11-25 21:27:18+00:00,"26,000 illegal immigrants crossing by rubber boats now in 4* Hotels. 11,000 by other means in 4* Hotels. 15,000 Afghan refugees in 4* Hotels. £6-8 Million per day. 100,000+ waiting asylum decision £10+ Million per day. Sick of"
729,160231,2021-08-16 22:59:21+00:00,Hope Joe Sama Bin Laden vets the Afghanistan refugees as good as his people vetted the Q grandmas on the phony AF insurrection on 1/6.
577,39603,2021-11-27 20:14:20+00:00,"So you are suggesting that every refugee flees ‘next door’? Do you have any comprehension or education on the situations surrounding many of these countries and areas? Afghanistan for example. These people, who have already had every choice removed that you take for granted 1/2"
630,106628,2021-08-28 12:09:52+00:00,Wonder which State who takes in unvetted Afghans will be subject to the first ‘refugee’ attack on a citizen(s)? Georgia is in the running.
1181,110484,2021-08-27 03:46:38+00:00,"your such a Bitch! We lost, 13 soldiers today and you are worried about, vetting for Afghans..... Your livelihood is short lived, find somewhere you can afford shortly..."
752,5759,2022-03-30 04:50:15+00:00,"While #OscarsSlap is a fun topic to discuss, it's a shame that it has distracted from all the other ways #TheOscars were bad. Hosts said animation is 'for kids to enjoy and adults to endure' in a year where one of the nominees was a film about a refugee's escape from Afghanistan."
367,168195,2021-08-16 02:35:17+00:00,". is looking for volunteers in the Seattle/Tacoma, DMV, Houston, and Fort Worth areas to support resettled Afghan newcomers with airport pick-ups, apartment set-ups, or meals. More details here:"
1079,47459,2021-11-02 16:53:52+00:00,"This is happening near me. I am in the Chicago area. I did not know underage Afghan refugees are being housed in Chicago. Unfortunately I do not speak Pashto or Dari. There is a significant Muslim and refugee population here, but they are not Afghan."
107,85013,2021-09-07 13:00:05+00:00,"Atlanta is among a list of 19 cities the State Department says will settle Afghans who worked with the U.S. armed forces as translators or interpreters in Iraq or Afghanistan, according to U.S. Sen. Raphael Warnock."
210,45761,2021-11-09 15:26:59+00:00,"THEN, Congress granted some refugee benefits in August for Afghan parolees who reach the US. But they only have the right to be in US for 2 yrs. Some have applications in process, but many need to apply for asylum, + work authorization (hence USCIS’ streamlining announcement)."
506,25533,2022-01-16 18:30:03+00:00,Ok let the questions being. Did the Terrorist cross the border illegally? Did he get into the country via the unvetted Afghanistan screw up? Should DOJ focus more on the above than defining parents as domestic terrorist? Just asking?
334,168498,2021-08-16 01:08:16+00:00,are you doing what you can to help get translators to safety? Or just complaining? #Afghanistan
1130,74661,2021-09-15 15:54:04+00:00,Please help with our Drops of RAINE collection for the Afghan refugee children! #HazletProud #choosekind
782,149133,2021-08-18 08:12:19+00:00,"20 yrs ago, Democrats tricked Bush into invading Afghanistan ostensibly to get Osama bin Laden and cripple Al Qaeda's ability to launch a 9/11-scale attack on America— but really so that 20 years later, a Democratic president could yank the troops out to trigger a refugee influx."
428,50606,2021-10-25 16:52:47+00:00,"Ministers: It’s only fair to penalise refugees who travel clandestinely, no need for that because we have the greatest refugee resettlement schemes ever seen Everyone: Wow, great, can we know when they‘ll start for Afghans, who’ll benefit, how to apply? Ministers: Lol, no"
356,88018,2021-09-05 13:09:42+00:00,I hope you will ask tough questions on his plans for ending the war in Afghanistan and why the SIV process was stopped for those who helped Americans.
991,38913,2021-11-30 01:39:39+00:00,6) unvetted immigrants made this country. Fuck nationalism 7) in case you missed it 100% of Americans in Afghanistan should never have shown up in the first place and their deaths are their own fault for joining the evil military industrial complex.
1091,173495,2021-08-14 15:50:40+00:00,Five years ago ⁦ revealed that asylum seeking children that had arrived alone from Afghanistan were being sent back to untold danger when they turned 18. Can ⁦ guarantee that isn’t still happening? (⁦
132,185132,2021-07-15 18:12:50+00:00,". administration creating Biden administration creating “Operation Allies Refuge” to save Afghan translators, in troop withdrawl"
128,145141,2021-08-18 18:14:33+00:00,"80,000 unvetted people? Sounds great, even afghan allies and security forces troops routinely betrayed US forces by working with the Taliban and Syrian terror cells. Let's potentially bring a whole bunch of them here. Great fucking idea."
769,106799,2021-08-28 10:13:32+00:00,Sooooooo agree! Now then talk us through Afghanistan and the long-running refugee crisis. clown_face_e 
634,186174,2021-07-12 15:58:46+00:00,"Being one of the first graduate in the family, I have made my papa proud. Being an Afghan and a refugee I didn’t really expect myself to have made this far. Thank you dad and my family for always pushing me and encouraging me to do better. Love you dad heart_suit_e "
401,147707,2021-08-18 12:01:21+00:00,"Yes thankfully someone in the #hoc debate outlined the figures including those Afghan girl refugees returned and those from Afghanistan currently seeking asylum & already here so as you point out any minute now the quota (bespoke let’s not forget that) of 20,000 will be done"
174,146287,2021-08-18 15:25:33+00:00,"If you were complaining about Biden’s handling of the US withdrawal of Afghanistan, but won’t support the resettlement of Afghan refugees in the US, then you care more about scoring political points than the Afghan people."
990,69580,2021-09-20 14:18:16+00:00,Can you help us reach our Crowdfunder target of £10k to help our #APlaceCalledHome appeal for Afghan refugee families? Even a small donation will boost our aim to offer refugee families long-term support to make a new life. Thank you!
429,20664,2022-02-05 02:01:39+00:00,I always expected my country to pay debts of honour. No longer apparently. Home office has now announced it will no longer pay for toiletries and over the counter medication for asylum seekers. THIS APPLIES TO THOSE WE AIRLIFTED FROM AFGHANISTAN. Are you not ashamed? I am.
987,29957,2022-01-01 17:50:37+00:00,"Canada to resettle female Afghan judges, families living in limbo."
1001,108973,2021-08-27 16:27:49+00:00,"Meanwhile, beds, clothes, food and others were prepared inside Afghan Refugee Camp in Germany 2021 |"
322,144025,2021-08-18 21:46:02+00:00,"Disjointed is all, like I can’t imagine the Taliban bursting through the gates of Kabul knowing that you have a sizeable US presence still intact overseeing the evacuation of the folks with SIV’s etc."
197,48344,2021-10-30 15:03:36+00:00,"Are you saying the Afghan refugees were released right from the planes to roam free when they landed? The way I heard it, the refugees were brought to secured military bases for continued vetting & processing. Hmm? thinking_face_e thinking_face_e "
100,146213,2021-08-18 15:36:54+00:00,"I have received a few messages about evacuation assistance for US contractors & interpreters stuck in Kabul. If you have someone who needs assistance, send me a DM & I’ll get you to the correct contact. Must be US or hold a SIV."
855,196908,2021-03-11 11:41:15+00:00,#Afghan #youths jailed for five years over #Greek #migrant camp fire #Moria #MoriaCamp #RefugeesGr #AWGGreece
543,193862,2021-05-18 16:02:53+00:00,"46. McCaul: Idk what levers we have over them anymore and that is my concern. Reads a text from a ""special forces guy"" about the ""irresponsibly executed exit"" and an Afghan commando who will be assassinated if he does not get an SIV and"
571,193036,2021-05-31 07:09:58+00:00,"The least we can do, but good news for Afghan interpreters and others who worked for British forces. Up to 3000 Afghans expected to resettle in the UK. | Military | The Guardian |"
